,Month,Age,Survival,Segment Rate (Annual),Discount Factor,PV of Payment
640,641,108.3927,0.00036840639817818345,0.054000000000000006,0.05624549781765469,0.10777013892986759
641,642,108.476,0.0003508884796718185,0.054000000000000006,0.055993526946395915,0.1021857760009561
642,643,108.5594,0.00033337056116545345,0.054000000000000006,0.05574268486450564,0.09664928434890502
643,644,108.6427,0.0003158526426590944,0.054000000000000006,0.05549296651518731,0.09116034713475354
644,645,108.726,0.0002983347241527294,0.054000000000000006,0.05524436686429796,0.08571864939758457
645,646,108.8094,0.0002808168056463644,0.054000000000000006,0.054996880900246854,0.08032387804406685
646,647,108.8927,0.00026329888714000536,0.054000000000000006,0.05475050363389434,0.0749757218380379
647,648,108.976,0.00024578096863364033,0.054000000000000006,0.054505230098451304,0.06967387139014262
648,649,109.0594,0.00023390283446706828,0.054000000000000006,0.054261055349379105,0.06600962030851161
649,650,109.1427,0.00022430011761338437,0.054000000000000006,0.0540179744642898,0.06301606932150493
650,651,109.226,0.0002146974007596972,0.054000000000000006,0.053775982542846996,0.060048014852418376
651,652,109.3094,0.00020509468390601002,0.054000000000000006,0.053535074706667,0.05710528853806805
652,653,109.3927,0.0001954919670523261,0.054000000000000006,0.053295246099220504,0.05418772301206171
653,654,109.476,0.00018588925019863892,0.054000000000000006,0.053056491885734705,0.051295151899243864
654,655,109.5594,0.00017628653334495175,0.054000000000000006,0.052818807253095776,0.04842740981017895
655,656,109.6427,0.00016668381649126782,0.054000000000000006,0.0525821874097519,0.04558433233565585
656,657,109.726,0.00015708109963758063,0.054000000000000006,0.05234662758561662,0.042765756041221896
657,658,109.8094,0.00014747838278389346,0.054000000000000006,0.05211212303197275,0.03997151846175433
658,659,109.8927,0.00013787566593020955,0.054000000000000006,0.051878669021376556,0.03720145809605251
659,660,109.976,0.00012827294907652236,0.054000000000000006,0.051646260847562526,0.034455414401459515
660,661,110.0594,0.00012188502599937881,0.054000000000000006,0.05141489382534846,0.032592885524864904
661,662,110.1427,0.00011679413787530942,0.054000000000000006,0.05118456329054103,0.0310916350332877
662,663,110.226,0.00011170324975123828,0.054000000000000006,0.050955264599841746,0.029603181162131904
663,664,110.3094,0.00010661236162716715,0.054000000000000006,0.05072699313075336,0.028127439386310925
664,665,110.3927,0.00010152147350309775,0.054000000000000006,0.05049974428148667,0.026664325681240986
665,666,110.476,0.00009643058537902662,0.054000000000000006,0.05027351347086776,0.02521375652005176
666,667,110.5594,0.00009133969725495549,0.054000000000000006,0.05004829613824567,0.02377564887081603
667,668,110.6427,0.00008624880913088609,0.054000000000000006,0.04982408774340036,0.02234992019379005
668,669,110.726,0.00008115792100681496,0.054000000000000006,0.04960088376645133,0.020936488438668834
669,670,110.8094,0.00007606703288274383,0.054000000000000006,0.04937867970776639,0.01953527204186005
670,671,110.8927,0.00007097614475867443,0.054000000000000006,0.04915747108787097,0.01814618992376858
671,672,110.976,0.0000658852566346033,0.054000000000000006,0.048937253447357866,0.016769161486095627
672,673,111.0594,0.00006253074117424128,0.054000000000000006,0.04871802234679728,0.01584406955770417
673,674,111.1427,0.0000598767795263277,0.054000000000000006,0.04849977336664737,0.015103641081975818
674,675,111.226,0.000057222817878413204,0.054000000000000006,0.04828250210716513,0.014369528635312344
675,676,111.3094,0.000054568856230498703,0.054000000000000006,0.0480662041883177,0.0136416904877446
676,677,111.3927,0.00005191489458258512,0.054000000000000006,0.047850875249694086,0.012920085156434459
677,678,111.476,0.000049260932934670624,0.054000000000000006,0.0476365109504172,0.012204671404297386
678,679,111.5594,0.00004660697128675612,0.054000000000000006,0.04742310696905646,0.011495408238634451
679,680,111.6427,0.00004395300963884254,0.054000000000000006,0.047210659003540524,0.010792254909769598
680,681,111.726,0.000041299047990928043,0.054000000000000006,0.04699916277107071,0.01009517090969428
681,682,111.8094,0.00003864508634301354,0.054000000000000006,0.04678861400803455,0.009404115970721308
682,683,111.8927,0.00003599112469509996,0.054000000000000006,0.04657900846991992,0.00871905006414396
683,684,111.976,0.00003333716304718546,0.054000000000000006,0.04637034193122939,0.008039933398902237
684,685,112.0594,0.000031611235710695705,0.054000000000000006,0.04616261018539511,0.007589538075141261
685,686,112.1427,0.000030259731439334562,0.054000000000000006,0.04595580904469399,0.007232509272825047
686,687,112.226,0.000028908227167972962,0.054000000000000006,0.045749934340163265,0.006878527020606524
687,688,112.3094,0.000027556722896611358,0.054000000000000006,0.045544981921516445,0.00652757118756879
688,689,112.3927,0.000026205218625250218,0.054000000000000006,0.04534094765705967,0.0061796217620204204
689,690,112.476,0.000024853714353888618,0.054000000000000006,0.04513782743360844,0.005834658850830919
690,691,112.5594,0.000023502210082527017,0.054000000000000006,0.04493561715640462,0.005492662678770713
691,692,112.6427,0.000022150705811165874,0.054000000000000006,0.044734312749033965,0.005153613587853713
692,693,112.726,0.00002079920153980427,0.054000000000000006,0.04453391015334392,0.004817492036683396
693,694,112.8094,0.00001944769726844267,0.054000000000000006,0.044334405329361795,0.004484278599803354
694,695,112.8927,0.00001809619299708153,0.054000000000000006,0.044135794255213336,0.0041539539670503636
695,696,112.976,0.000016744688725719926,0.054000000000000006,0.04393807292704165,0.0038264989429109266
696,697,113.0594,0.000015871691628187174,0.054000000000000006,0.04374123735892649,0.0036107531176739166
697,698,113.1427,0.000015191752180038057,0.054000000000000006,0.04354528358280387,0.0034405866833475953
698,699,113.226,0.00001451181273188871,0.054000000000000006,0.04335020764838614,0.0032718724219571913
699,700,113.3094,0.000013831873283739363,0.054000000000000006,0.043156005623082264,0.0031046007375614124
700,701,113.3927,0.000013151933835590246,0.054000000000000006,0.04296267359191864,0.002938762091051928
701,702,113.476,0.000012471994387440899,0.054000000000000006,0.04277020765746006,0.002774346999836582
702,703,113.5594,0.00001179205493929155,0.054000000000000006,0.042578603939731285,0.002611346037524784
703,704,113.6427,0.000011112115491142435,0.054000000000000006,0.04238785857613866,0.002449749833614102
704,705,113.726,0.000010432176042993088,0.054000000000000006,0.04219796772139239,0.0022895490731785566
705,706,113.8094,0.000009752236594843739,0.054000000000000006,0.042008927547428965,0.0021307344965590318
